"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",63,13,63,16,"Consider replacing the 1px static value with an SLDS 2 styling hook that has a similar value: --slds-g-sizing-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",63,23,63,30,"Consider replacing the #bbf7d0 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-success-base-90
2. --slds-g-color-success-container-1
3. --slds-g-color-palette-green-90
4. --slds-g-color-palette-teal-90.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",64,12,64,19,"Consider replacing the #166534 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-green-40
2. --slds-g-color-palette-green-30.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",65,14,65,17,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",65,18,65,22,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",66,20,66,23,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",67,16,67,22,"There's no replacement styling hook for the 0.9rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",72,17,72,24,"Consider replacing the #f9fafb static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",73,13,73,16,"Consider replacing the 1px static value with an SLDS 2 styling hook that has a similar value: --slds-g-sizing-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",73,23,73,30,"Consider replacing the #e5e7eb static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-border-1
2. --slds-g-color-border-inverse-1
3. --slds-g-color-disabled-container-1
4. --slds-g-color-disabled-container-2
5. --slds-g-color-error-base-95.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",74,20,74,23,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",75,14,75,21,"There's no replacement styling hook for the 1.25rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",76,13,76,17,"There's no replacement styling hook for the 100% static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",80,17,80,24,"Consider replacing the #ffffff static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",85,20,85,23,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",86,14,86,20,"Consider replacing the 1.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",87,12,87,19,"Consider replacing the #ffffff static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",92,17,92,41,"Consider replacing the rgba(255, 255, 255, 0.2) static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",94,12,94,17,"Consider replacing the white static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",95,14,95,17,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",95,18,95,22,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",96,20,96,23,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",97,16,97,22,"There's no replacement styling hook for the 0.8rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",103,17,103,41,"Consider replacing the rgba(255, 255, 255, 0.3) static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",108,5,108,99,"Using the --slds namespace for --sds-c-textarea-font-family isn't supported. Create the custom styling hook in your namespace. Example: --myapp-c-textarea-font-family","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",112,17,112,24,"Consider replacing the #f3f4f6 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-2
2. --slds-g-color-surface-3
3. --slds-g-color-surface-container-2
4. --slds-g-color-surface-1
5. --slds-g-color-surface-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",113,14,113,17,"There's no replacement styling hook for the 2px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",113,18,113,21,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",114,20,114,23,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",116,16,116,23,"There's no replacement styling hook for the 0.85rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",117,12,117,19,"Consider replacing the #1d4ed8 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-2
2. --slds-g-color-accent-container-2
3. --slds-g-color-brand-base-40
4. --slds-g-color-info-base-40
5. --slds-g-color-info-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",121,12,121,19,"Consider replacing the #2563eb static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-1
2. --slds-g-color-accent-container-1
3. --slds-g-color-accent-2
4. --slds-g-color-accent-container-2
5. --slds-g-color-brand-base-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",123,18,123,21,"Consider replacing the 500 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",135,17,135,23,"Consider replacing the 0.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",139,14,139,20,"Consider replacing the 0.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",140,20,140,23,"There's no replacement styling hook for the 1px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenBulkRunner/docGenBulkRunner.css",140,30,140,37,"There's no replacement styling hook for the #f3f4f6 static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
